"","Day","Month","Year","Extent"
"12307",11,1,2017,12.994
"12308",12,1,2017,12.91
"12309",13,1,2017,12.874
"12310",14,1,2017,12.851
"12311",15,1,2017,12.883
"12312",16,1,2017,13.033
"12313",17,1,2017,13.058
"12314",18,1,2017,13.119
"12315",19,1,2017,13.267
"12316",20,1,2017,13.384
"12317",21,1,2017,13.402
"12318",22,1,2017,13.496
"12319",23,1,2017,13.622
"12320",24,1,2017,13.734
"12321",25,1,2017,13.781
"12322",26,1,2017,13.717
"12323",27,1,2017,13.702
"12324",28,1,2017,13.694
"12325",29,1,2017,13.636
"12326",30,1,2017,13.713
"12327",31,1,2017,13.781
"12328",1,2,2017,13.861
"12329",2,2,2017,13.865
"12330",3,2,2017,13.892
"12331",4,2,2017,13.864
"12332",5,2,2017,13.87
"12333",6,2,2017,13.929
"12334",7,2,2017,13.886
"12335",8,2,2017,13.916
"12336",9,2,2017,13.905
"12337",10,2,2017,13.906
"12338",11,2,2017,13.873
"12339",12,2,2017,13.916
"12340",13,2,2017,14.052
"12341",14,2,2017,14.153
"12342",15,2,2017,14.186
"12343",16,2,2017,14.335
"12344",17,2,2017,14.271
"12345",18,2,2017,14.311
"12346",19,2,2017,14.329
"12347",20,2,2017,14.305
"12348",21,2,2017,14.322
"12349",22,2,2017,14.403
"12350",23,2,2017,14.404
"12351",24,2,2017,14.376
"12352",25,2,2017,14.337
"12353",26,2,2017,14.3
"12354",27,2,2017,14.286
"12355",28,2,2017,14.291
"12356",1,3,2017,14.341
"12357",2,3,2017,14.332
"12358",3,3,2017,14.395
"12359",4,3,2017,14.404
"12360",5,3,2017,14.449
"12361",6,3,2017,14.417
"12362",7,3,2017,14.365
"12363",8,3,2017,14.326
"12364",9,3,2017,14.331
"12365",10,3,2017,14.31
"12366",11,3,2017,14.394
"12367",12,3,2017,14.369
"12368",13,3,2017,14.374
"12369",14,3,2017,14.421
"12370",15,3,2017,14.396
"12371",16,3,2017,14.317
"12372",17,3,2017,14.28
"12373",18,3,2017,14.257
"12374",19,3,2017,14.193
"12375",20,3,2017,14.231
"12376",21,3,2017,14.227
"12377",22,3,2017,14.171
"12378",23,3,2017,14.15
"12379",24,3,2017,14.12
"12380",25,3,2017,14.123
"12381",26,3,2017,14.197
"12382",27,3,2017,14.199
"12383",28,3,2017,14.211
"12384",29,3,2017,14.256
"12385",30,3,2017,14.253
"12386",31,3,2017,14.183
"12387",1,4,2017,14.164
"12388",2,4,2017,14.165
"12389",3,4,2017,14.219
"12390",4,4,2017,14.205
"12391",5,4,2017,14.119
"12392",6,4,2017,14.013
"12393",7,4,2017,14.051
"12394",8,4,2017,13.964
"12395",9,4,2017,13.926
"12396",10,4,2017,13.936
"12397",11,4,2017,13.931
"12398",12,4,2017,13.92
"12399",13,4,2017,13.803
"12400",14,4,2017,13.683
"12401",15,4,2017,13.693
"12402",16,4,2017,13.654
"12403",17,4,2017,13.736
"12404",18,4,2017,13.682
"12405",19,4,2017,13.657
"12406",20,4,2017,13.625
"12407",21,4,2017,13.561
"12408",22,4,2017,13.467
"12409",23,4,2017,13.436
"12410",24,4,2017,13.469
"12411",25,4,2017,13.454
"12412",26,4,2017,13.477
"12413",27,4,2017,13.452
"12414",28,4,2017,13.415
"12415",29,4,2017,13.394
"12416",30,4,2017,13.333
"12417",1,5,2017,13.14
"12418",2,5,2017,13.136
"12419",3,5,2017,13.141
"12420",4,5,2017,13.069
"12421",5,5,2017,13.08
"12422",6,5,2017,13.1
"12423",7,5,2017,12.994
"12424",8,5,2017,12.955
"12425",9,5,2017,12.924
"12426",10,5,2017,12.945
"12427",11,5,2017,12.879
"12428",12,5,2017,12.8
"12429",13,5,2017,12.731
"12430",14,5,2017,12.679
"12431",15,5,2017,12.666
"12432",16,5,2017,12.563
"12433",17,5,2017,12.58
"12434",18,5,2017,12.525
"12435",19,5,2017,12.514
"12436",20,5,2017,12.542
"12437",21,5,2017,12.463
"12438",22,5,2017,12.389
"12439",23,5,2017,12.353
"12440",24,5,2017,12.277
"12441",25,5,2017,12.301
"12442",26,5,2017,12.292
"12443",27,5,2017,12.247
"12444",28,5,2017,12.15
"12445",29,5,2017,12.08
"12446",30,5,2017,12.035
"12447",31,5,2017,11.994
"12448",1,6,2017,11.754
"12449",2,6,2017,11.776
"12450",3,6,2017,11.739
"12451",4,6,2017,11.636
"12452",5,6,2017,11.6
"12453",6,6,2017,11.5
"12454",7,6,2017,11.412
"12455",8,6,2017,11.341
"12456",9,6,2017,11.294
"12457",10,6,2017,11.229
"12458",11,6,2017,11.158
"12459",12,6,2017,11.071
"12460",13,6,2017,10.971
"12461",14,6,2017,10.879
"12462",15,6,2017,10.815
"12463",16,6,2017,10.75
"12464",17,6,2017,10.671
"12465",18,6,2017,10.61
"12466",19,6,2017,10.564
"12467",20,6,2017,10.49
"12468",21,6,2017,10.326
"12469",22,6,2017,10.262
"12470",23,6,2017,10.172
"12471",24,6,2017,10.087
"12472",25,6,2017,9.981
"12473",26,6,2017,9.959
"12474",27,6,2017,9.873
"12475",28,6,2017,9.704
"12476",29,6,2017,9.629
"12477",30,6,2017,9.439
"12478",1,7,2017,9.269
"12479",2,7,2017,9.147
"12480",3,7,2017,9.115
"12481",4,7,2017,9.029
"12482",5,7,2017,9.018
"12483",6,7,2017,8.909
"12484",7,7,2017,8.773
"12485",8,7,2017,8.691
"12486",9,7,2017,8.66
"12487",10,7,2017,8.615
"12488",11,7,2017,8.469
"12489",12,7,2017,8.371
"12490",13,7,2017,8.173
"12491",14,7,2017,8.081
"12492",15,7,2017,7.912
"12493",16,7,2017,7.855
"12494",17,7,2017,7.755
"12495",18,7,2017,7.645
"12496",19,7,2017,7.586
"12497",20,7,2017,7.408
"12498",21,7,2017,7.323
"12499",22,7,2017,7.283
"12500",23,7,2017,7.341
"12501",24,7,2017,7.241
"12502",25,7,2017,7.186
"12503",26,7,2017,7.133
"12504",27,7,2017,7.038
"12505",28,7,2017,6.9
"12506",29,7,2017,6.783
"12507",30,7,2017,6.693
"12508",31,7,2017,6.718
"12509",1,8,2017,6.559
"12510",2,8,2017,6.469
"12511",3,8,2017,6.355
"12512",4,8,2017,6.206
"12513",5,8,2017,6.16
"12514",6,8,2017,6.091
"12515",7,8,2017,5.96
"12516",8,8,2017,5.815
"12517",9,8,2017,5.782
"12518",10,8,2017,5.658
"12519",11,8,2017,5.567
"12520",12,8,2017,5.516
"12521",13,8,2017,5.455
"12522",14,8,2017,5.449
"12523",15,8,2017,5.381
"12524",16,8,2017,5.275
"12525",17,8,2017,5.296
"12526",18,8,2017,5.276
"12527",19,8,2017,5.242
"12528",20,8,2017,5.256
"12529",21,8,2017,5.243
"12530",22,8,2017,5.197
"12531",23,8,2017,5.13
"12532",24,8,2017,5.003
"12533",25,8,2017,4.946
"12534",26,8,2017,4.971
"12535",27,8,2017,4.984
"12536",28,8,2017,4.973
"12537",29,8,2017,4.945
"12538",30,8,2017,4.877
"12539",31,8,2017,4.863
"12540",1,9,2017,4.804
"12541",2,9,2017,4.812
"12542",3,9,2017,4.825
"12543",4,9,2017,4.826
"12544",5,9,2017,4.759
"12545",6,9,2017,4.691
"12546",7,9,2017,4.676
"12547",8,9,2017,4.686
"12548",9,9,2017,4.673
"12549",10,9,2017,4.666
"12550",11,9,2017,4.684
"12551",12,9,2017,4.666
"12552",13,9,2017,4.635
"12553",14,9,2017,4.675
"12554",15,9,2017,4.739
"12555",16,9,2017,4.732
"12556",17,9,2017,4.791
"12557",18,9,2017,4.753
"12558",19,9,2017,4.751
"12559",20,9,2017,4.849
"12560",21,9,2017,4.828
"12561",22,9,2017,4.851
"12562",23,9,2017,4.828
"12563",24,9,2017,4.876
"12564",25,9,2017,4.923
"12565",26,9,2017,5.04
"12566",27,9,2017,5.08
"12567",28,9,2017,5.154
"12568",29,9,2017,5.156
"12569",30,9,2017,5.228
"12570",1,10,2017,5.376
"12571",2,10,2017,5.4
"12572",3,10,2017,5.432
"12573",4,10,2017,5.511
"12574",5,10,2017,5.534
"12575",6,10,2017,5.585
"12576",7,10,2017,5.718
"12577",8,10,2017,5.91
"12578",9,10,2017,6.041
"12579",10,10,2017,6.122
"12580",11,10,2017,6.194
"12581",12,10,2017,6.38
"12582",13,10,2017,6.446
"12583",14,10,2017,6.506
"12584",15,10,2017,6.553
"12585",16,10,2017,6.691
"12586",17,10,2017,6.851
"12587",18,10,2017,7.04
"12588",19,10,2017,7.17
"12589",20,10,2017,7.269
"12590",21,10,2017,7.405
"12591",22,10,2017,7.556
"12592",23,10,2017,7.587
"12593",24,10,2017,7.609
"12594",25,10,2017,7.664
"12595",26,10,2017,7.777
"12596",27,10,2017,7.939
"12597",28,10,2017,8.075
"12598",29,10,2017,8.061
"12599",30,10,2017,8.162
"12600",31,10,2017,8.217
"12601",1,11,2017,8.329
"12602",2,11,2017,8.356
"12603",3,11,2017,8.395
"12604",4,11,2017,8.498
"12605",5,11,2017,8.618
"12606",6,11,2017,8.758
"12607",7,11,2017,8.882
"12608",8,11,2017,8.992
"12609",9,11,2017,9.171
"12610",10,11,2017,9.312
"12611",11,11,2017,9.326
"12612",12,11,2017,9.316
"12613",13,11,2017,9.339
"12614",14,11,2017,9.434
"12615",15,11,2017,9.485
"12616",16,11,2017,9.567
"12617",17,11,2017,9.61
"12618",18,11,2017,9.656
"12619",19,11,2017,9.744
"12620",20,11,2017,9.791
"12621",21,11,2017,9.815
"12622",22,11,2017,9.792
"12623",23,11,2017,9.989
"12624",24,11,2017,10.176
"12625",25,11,2017,10.225
"12626",26,11,2017,10.286
"12627",27,11,2017,10.389
"12628",28,11,2017,10.448
"12629",29,11,2017,10.503
"12630",30,11,2017,10.583
"12631",1,12,2017,10.801
"12632",2,12,2017,10.867
"12633",3,12,2017,10.931
"12634",4,12,2017,10.909
"12635",5,12,2017,10.991
"12636",6,12,2017,11.095
"12637",7,12,2017,11.084
"12638",8,12,2017,11.17
"12639",9,12,2017,11.331
"12640",10,12,2017,11.569
"12641",11,12,2017,11.733
"12642",12,12,2017,11.775
"12643",13,12,2017,11.865
"12644",14,12,2017,11.839
"12645",15,12,2017,11.825
"12646",16,12,2017,11.827
"12647",17,12,2017,11.923
"12648",18,12,2017,12.046
"12649",19,12,2017,12.024
"12650",20,12,2017,12.094
"12651",21,12,2017,12.072
"12652",22,12,2017,12.075
"12653",23,12,2017,12.05
"12654",24,12,2017,12.14
"12655",25,12,2017,12.229
"12656",26,12,2017,12.339
"12657",27,12,2017,12.291
"12658",28,12,2017,12.235
"12659",29,12,2017,12.223
"12660",30,12,2017,12.273
"12661",31,12,2017,12.397
"12662",1,1,2018,12.484
"12663",2,1,2018,12.6
"12664",3,1,2018,12.634
"12665",4,1,2018,12.724
"12666",5,1,2018,12.834
"12667",6,1,2018,12.772
"12668",7,1,2018,12.75
"12669",8,1,2018,12.74
"12670",9,1,2018,12.874
"12671",10,1,2018,12.87
"12672",11,1,2018,12.892
"12673",12,1,2018,12.887
"12674",13,1,2018,13.013
"12675",14,1,2018,13.059
"12676",15,1,2018,13.107
"12677",16,1,2018,13.151
"12678",17,1,2018,13.147
"12679",18,1,2018,13.166
"12680",19,1,2018,13.177
"12681",20,1,2018,13.212
"12682",21,1,2018,13.215
"12683",22,1,2018,13.217
"12684",23,1,2018,13.318
"12685",24,1,2018,13.427
"12686",25,1,2018,13.433
"12687",26,1,2018,13.352
"12688",27,1,2018,13.272
"12689",28,1,2018,13.401
"12690",29,1,2018,13.45
"12691",30,1,2018,13.563
"12692",31,1,2018,13.657
"12693",1,2,2018,13.764
"12694",2,2,2018,13.833
"12695",3,2,2018,13.9
"12696",4,2,2018,13.929
"12697",5,2,2018,13.976
"12698",6,2,2018,13.861
"12699",7,2,2018,13.797
"12700",8,2,2018,13.831
"12701",9,2,2018,13.772
"12702",10,2,2018,13.791
"12703",11,2,2018,13.809
"12704",12,2,2018,13.844
"12705",13,2,2018,13.865
"12706",14,2,2018,13.831
"12707",15,2,2018,13.875
"12708",16,2,2018,13.902
"12709",17,2,2018,13.954
"12710",18,2,2018,13.968
"12711",19,2,2018,14.009
"12712",20,2,2018,14.065
"12713",21,2,2018,14.109
"12714",22,2,2018,14.177
"12715",23,2,2018,14.228
"12716",24,2,2018,14.134
"12717",25,2,2018,14.172
"12718",26,2,2018,14.187
"12719",27,2,2018,14.166
"12720",28,2,2018,14.334
"12721",1,3,2018,14.336
"12722",2,3,2018,14.293
"12723",3,3,2018,14.25
"12724",4,3,2018,14.23
"12725",5,3,2018,14.186
"12726",6,3,2018,14.13
"12727",7,3,2018,14.177
"12728",8,3,2018,14.241
"12729",9,3,2018,14.292
"12730",10,3,2018,14.306
"12731",11,3,2018,14.319
"12732",12,3,2018,14.395
"12733",13,3,2018,14.418
"12734",14,3,2018,14.499
"12735",15,3,2018,14.482
"12736",16,3,2018,14.461
"12737",17,3,2018,14.464
"12738",18,3,2018,14.381
"12739",19,3,2018,14.33
"12740",20,3,2018,14.233
"12741",21,3,2018,14.243
"12742",22,3,2018,14.318
"12743",23,3,2018,14.271
"12744",24,3,2018,14.246
"12745",25,3,2018,14.201
"12746",26,3,2018,14.209
"12747",27,3,2018,14.274
"12748",28,3,2018,14.309
"12749",29,3,2018,14.235
"12750",30,3,2018,14.239
"12751",31,3,2018,14.257
"12752",1,4,2018,14.196
"12753",2,4,2018,14.119
"12754",3,4,2018,14.02
"12755",4,4,2018,14.045
"12756",5,4,2018,13.972
"12757",6,4,2018,13.939
"12758",7,4,2018,13.877
"12759",8,4,2018,13.919
"12760",9,4,2018,13.903
"12761",10,4,2018,13.852
"12762",11,4,2018,13.889
"12763",12,4,2018,13.827
"12764",13,4,2018,13.833
"12765",14,4,2018,13.76
"12766",15,4,2018,13.728
"12767",16,4,2018,13.648
"12768",17,4,2018,13.666
"12769",18,4,2018,13.652
"12770",19,4,2018,13.589
"12771",20,4,2018,13.562
"12772",21,4,2018,13.534
"12773",22,4,2018,13.414
"12774",23,4,2018,13.449
"12775",24,4,2018,13.465
"12776",25,4,2018,13.42
"12777",26,4,2018,13.446
"12778",27,4,2018,13.399
"12779",28,4,2018,13.257
"12780",29,4,2018,13.25
"12781",30,4,2018,13.252
"12782",1,5,2018,13.054
"12783",2,5,2018,13.012
"12784",3,5,2018,12.941
"12785",4,5,2018,12.841
"12786",5,5,2018,12.769
"12787",6,5,2018,12.647
"12788",7,5,2018,12.57
"12789",8,5,2018,12.58
"12790",9,5,2018,12.542
"12791",10,5,2018,12.521
"12792",11,5,2018,12.459
"12793",12,5,2018,12.358
"12794",13,5,2018,12.249
"12795",14,5,2018,12.28
"12796",15,5,2018,12.209
"12797",16,5,2018,12.249
"12798",17,5,2018,12.231
"12799",18,5,2018,12.111
"12800",19,5,2018,12.043
"12801",20,5,2018,11.99
"12802",21,5,2018,11.891
"12803",22,5,2018,11.872
"12804",23,5,2018,11.885
"12805",24,5,2018,11.801
"12806",25,5,2018,11.828
"12807",26,5,2018,11.823
"12808",27,5,2018,11.765
"12809",28,5,2018,11.757
"12810",29,5,2018,11.693
"12811",30,5,2018,11.612
"12812",31,5,2018,11.61
"12813",1,6,2018,11.44
"12814",2,6,2018,11.442
"12815",3,6,2018,11.368
"12816",4,6,2018,11.291
"12817",5,6,2018,11.26
"12818",6,6,2018,11.161
"12819",7,6,2018,11.167
"12820",8,6,2018,11.102
"12821",9,6,2018,11.079
"12822",10,6,2018,11.048
"12823",11,6,2018,11.034
"12824",12,6,2018,11.002
"12825",13,6,2018,10.972
"12826",14,6,2018,10.882
"12827",15,6,2018,10.839
"12828",16,6,2018,10.72
"12829",17,6,2018,10.742
"12830",18,6,2018,10.801
"12831",19,6,2018,10.694
"12832",20,6,2018,10.696
"12833",21,6,2018,10.582
"12834",22,6,2018,10.483
"12835",23,6,2018,10.411
"12836",24,6,2018,10.399
"12837",25,6,2018,10.293
"12838",26,6,2018,10.225
"12839",27,6,2018,10.136
"12840",28,6,2018,10.053
"12841",29,6,2018,10.017
"12842",30,6,2018,9.986
"12843",1,7,2018,9.759
"12844",2,7,2018,9.66
"12845",3,7,2018,9.633
"12846",4,7,2018,9.543
"12847",5,7,2018,9.359
"12848",6,7,2018,9.389
"12849",7,7,2018,9.189
"12850",8,7,2018,9.193
"12851",9,7,2018,9.17
"12852",10,7,2018,9.012
"12853",11,7,2018,8.85
"12854",12,7,2018,8.724
"12855",13,7,2018,8.48
"12856",14,7,2018,8.37
"12857",15,7,2018,8.435
"12858",16,7,2018,8.345
"12859",17,7,2018,8.232
"12860",18,7,2018,8.152
"12861",19,7,2018,8.111
"12862",20,7,2018,7.931
"12863",21,7,2018,7.761
"12864",22,7,2018,7.614
"12865",23,7,2018,7.356
"12866",24,7,2018,7.238
"12867",25,7,2018,7.245
"12868",26,7,2018,7.162
"12869",27,7,2018,7.077
"12870",28,7,2018,7.096
"12871",29,7,2018,6.93
"12872",30,7,2018,6.711
"12873",31,7,2018,6.584
"12874",1,8,2018,6.53
"12875",2,8,2018,6.526
"12876",3,8,2018,6.41
"12877",4,8,2018,6.368
"12878",5,8,2018,6.253
"12879",6,8,2018,6.124
"12880",7,8,2018,6.04
"12881",8,8,2018,5.998
"12882",9,8,2018,5.963
"12883",10,8,2018,5.864
"12884",11,8,2018,5.891
"12885",12,8,2018,5.86
"12886",13,8,2018,5.737
"12887",14,8,2018,5.636
"12888",15,8,2018,5.561
"12889",16,8,2018,5.476
"12890",17,8,2018,5.449
"12891",18,8,2018,5.453
"12892",19,8,2018,5.422
"12893",20,8,2018,5.277
"12894",21,8,2018,5.254
"12895",22,8,2018,5.2
"12896",23,8,2018,5.222
"12897",24,8,2018,5.159
"12898",25,8,2018,5.128
"12899",26,8,2018,5.095
"12900",27,8,2018,5.066
"12901",28,8,2018,5.022
"12902",29,8,2018,5.01
"12903",30,8,2018,5.057
"12904",31,8,2018,5.008
"12905",1,9,2018,4.945
"12906",2,9,2018,4.895
"12907",3,9,2018,4.887
"12908",4,9,2018,4.88
"12909",5,9,2018,4.87
"12910",6,9,2018,4.874
"12911",7,9,2018,4.841
"12912",8,9,2018,4.821
"12913",9,9,2018,4.827
"12914",10,9,2018,4.807
"12915",11,9,2018,4.763
"12916",12,9,2018,4.749
"12917",13,9,2018,4.757
"12918",14,9,2018,4.7
"12919",15,9,2018,4.688
"12920",16,9,2018,4.673
"12921",17,9,2018,4.677
"12922",18,9,2018,4.711
"12923",19,9,2018,4.663
"12924",20,9,2018,4.645
"12925",21,9,2018,4.63
"12926",22,9,2018,4.649
"12927",23,9,2018,4.692
"12928",24,9,2018,4.708
"12929",25,9,2018,4.77
"12930",26,9,2018,4.801
"12931",27,9,2018,4.884
"12932",28,9,2018,4.899
"12933",29,9,2018,4.915
"12934",30,9,2018,4.936
"12935",1,10,2018,5.054
"12936",2,10,2018,5.038
"12937",3,10,2018,5.063
"12938",4,10,2018,5.127
"12939",5,10,2018,5.139
"12940",6,10,2018,5.117
"12941",7,10,2018,5.135
"12942",8,10,2018,5.161
"12943",9,10,2018,5.237
"12944",10,10,2018,5.227
"12945",11,10,2018,5.3
"12946",12,10,2018,5.416
"12947",13,10,2018,5.513
"12948",14,10,2018,5.654
"12949",15,10,2018,5.837
"12950",16,10,2018,5.984
"12951",17,10,2018,5.961
"12952",18,10,2018,6.047
"12953",19,10,2018,6.146
"12954",20,10,2018,6.262
"12955",21,10,2018,6.46
"12956",22,10,2018,6.635
"12957",23,10,2018,6.763
"12958",24,10,2018,6.997
"12959",25,10,2018,7.209
"12960",26,10,2018,7.528
"12961",27,10,2018,7.712
"12962",28,10,2018,7.683
"12963",29,10,2018,7.705
"12964",30,10,2018,7.906
"12965",31,10,2018,8.141
"12966",1,11,2018,8.315
"12967",2,11,2018,8.475
"12968",3,11,2018,8.73
"12969",4,11,2018,8.842
"12970",5,11,2018,8.922
"12971",6,11,2018,8.952
"12972",7,11,2018,9.029
"12973",8,11,2018,9.088
"12974",9,11,2018,9.228
"12975",10,11,2018,9.287
"12976",11,11,2018,9.413
"12977",12,11,2018,9.511
"12978",13,11,2018,9.564
"12979",14,11,2018,9.6
"12980",15,11,2018,9.735
"12981",16,11,2018,9.882
"12982",17,11,2018,10.005
"12983",18,11,2018,10.091
"12984",19,11,2018,10.217
"12985",20,11,2018,10.349
"12986",21,11,2018,10.485
"12987",22,11,2018,10.68
"12988",23,11,2018,10.588
"12989",24,11,2018,10.678
"12990",25,11,2018,10.697
"12991",26,11,2018,10.775
"12992",27,11,2018,10.795
"12993",28,11,2018,10.826
"12994",29,11,2018,10.929
"12995",30,11,2018,11.006
"12996",1,12,2018,11.071
"12997",2,12,2018,11.075
"12998",3,12,2018,11.175
"12999",4,12,2018,11.138
"13000",5,12,2018,11.203
"13001",6,12,2018,11.233
"13002",7,12,2018,11.337
"13003",8,12,2018,11.413
"13004",9,12,2018,11.503
"13005",10,12,2018,11.506
"13006",11,12,2018,11.648
"13007",12,12,2018,11.672
"13008",13,12,2018,11.811
"13009",14,12,2018,11.856
"13010",15,12,2018,11.926
"13011",16,12,2018,11.972
"13012",17,12,2018,12.007
"13013",18,12,2018,12.066
"13014",19,12,2018,12.115
"13015",20,12,2018,12.054
"13016",21,12,2018,12.16
"13017",22,12,2018,12.269
"13018",23,12,2018,12.316
"13019",24,12,2018,12.253
"13020",25,12,2018,12.273
"13021",26,12,2018,12.272
"13022",27,12,2018,12.325
"13023",28,12,2018,12.344
"13024",29,12,2018,12.523
"13025",30,12,2018,12.569
"13026",31,12,2018,12.621
"13027",1,1,2019,12.934
"13028",2,1,2019,12.992
"13029",3,1,2019,12.98
"13030",4,1,2019,13.045
"13031",5,1,2019,13.147
"13032",6,1,2019,13.316
"13033",7,1,2019,13.282
"13034",8,1,2019,13.236
"13035",9,1,2019,13.458
"13036",10,1,2019,13.383
"13037",11,1,2019,13.389
"13038",12,1,2019,13.324
"13039",13,1,2019,13.339
"13040",14,1,2019,13.462
"13041",15,1,2019,13.537
"13042",16,1,2019,13.575
"13043",17,1,2019,13.633
"13044",18,1,2019,13.639
"13045",19,1,2019,13.686
"13046",20,1,2019,13.759
"13047",21,1,2019,13.82
"13048",22,1,2019,13.805
"13049",23,1,2019,13.865
"13050",24,1,2019,13.906
"13051",25,1,2019,13.89
"13052",26,1,2019,13.939
"13053",27,1,2019,14.054
"13054",28,1,2019,14.076
"13055",29,1,2019,14.051
"13056",30,1,2019,14.041
"13057",31,1,2019,14.021
"13058",1,2,2019,14.086
"13059",2,2,2019,14.019
"13060",3,2,2019,14.025
"13061",4,2,2019,14.026
"13062",5,2,2019,14.093
"13063",6,2,2019,14.082
"13064",7,2,2019,14.108
"13065",8,2,2019,14.172
"13066",9,2,2019,14.251
"13067",10,2,2019,14.254
"13068",11,2,2019,14.295
"13069",12,2,2019,14.32
"13070",13,2,2019,14.471
"13071",14,2,2019,14.513
"13072",15,2,2019,14.419
"13073",16,2,2019,14.448
"13074",17,2,2019,14.462
"13075",18,2,2019,14.553
"13076",19,2,2019,14.596
"13077",20,2,2019,14.678
"13078",21,2,2019,14.709
"13079",22,2,2019,14.708
"13080",23,2,2019,14.699
"13081",24,2,2019,14.652
"13082",25,2,2019,14.573
"13083",26,2,2019,14.611
"13084",27,2,2019,14.606
"13085",28,2,2019,14.594
"13086",1,3,2019,14.546
"13087",2,3,2019,14.595
"13088",3,3,2019,14.622
"13089",4,3,2019,14.65
"13090",5,3,2019,14.643
"13091",6,3,2019,14.656
"13092",7,3,2019,14.719
"13093",8,3,2019,14.772
"13094",9,3,2019,14.801
"13095",10,3,2019,14.772
"13096",11,3,2019,14.896
"13097",12,3,2019,14.797
"13098",13,3,2019,14.818
"13099",14,3,2019,14.76
"13100",15,3,2019,14.716
"13101",16,3,2019,14.694
"13102",17,3,2019,14.659
"13103",18,3,2019,14.556
"13104",19,3,2019,14.531
"13105",20,3,2019,14.694
"13106",21,3,2019,14.618
"13107",22,3,2019,14.597
"13108",23,3,2019,14.486
"13109",24,3,2019,14.451
"13110",25,3,2019,14.382
"13111",26,3,2019,14.33
"13112",27,3,2019,14.331
"13113",28,3,2019,14.308
"13114",29,3,2019,14.227
"13115",30,3,2019,14.096
"13116",31,3,2019,14.06
"13117",1,4,2019,14.014
"13118",2,4,2019,14.013
"13119",3,4,2019,13.966
"13120",4,4,2019,13.889
"13121",5,4,2019,13.767
"13122",6,4,2019,13.627
"13123",7,4,2019,13.539
"13124",8,4,2019,13.565
"13125",9,4,2019,13.554
"13126",10,4,2019,13.547
"13127",11,4,2019,13.515
"13128",12,4,2019,13.462
"13129",13,4,2019,13.5
"13130",14,4,2019,13.49
"13131",15,4,2019,13.431
"13132",16,4,2019,13.394
"13133",17,4,2019,13.328
"13134",18,4,2019,13.254
"13135",19,4,2019,13.214
"13136",20,4,2019,13.23
"13137",21,4,2019,13.262
"13138",22,4,2019,13.221
"13139",23,4,2019,13.279
"13140",24,4,2019,13.254
"13141",25,4,2019,13.307
"13142",26,4,2019,13.179
"13143",27,4,2019,13.103
"13144",28,4,2019,13.08
"13145",29,4,2019,13.033
"13146",30,4,2019,13.016
"13147",1,5,2019,12.862
"13148",2,5,2019,12.812
"13149",3,5,2019,12.807
"13150",4,5,2019,12.662
"13151",5,5,2019,12.554
"13152",6,5,2019,12.543
"13153",7,5,2019,12.576
"13154",8,5,2019,12.592
"13155",9,5,2019,12.471
"13156",10,5,2019,12.368
"13157",11,5,2019,12.403
"13158",12,5,2019,12.371
"13159",13,5,2019,12.264
"13160",14,5,2019,12.254
"13161",15,5,2019,12.232
"13162",16,5,2019,12.192
"13163",17,5,2019,12.134
"13164",18,5,2019,12.096
"13165",19,5,2019,12.044
"13166",20,5,2019,11.937
"13167",21,5,2019,11.942
"13168",22,5,2019,11.96
"13169",23,5,2019,11.932
"13170",24,5,2019,11.899
"13171",25,5,2019,11.877
"13172",26,5,2019,11.837
"13173",27,5,2019,11.806
"13174",28,5,2019,11.665
"13175",29,5,2019,11.606
"13176",30,5,2019,11.578
"13177",31,5,2019,11.487
"13178",1,6,2019,11.36
"13179",2,6,2019,11.246
"13180",3,6,2019,11.207
"13181",4,6,2019,11.136
"13182",5,6,2019,11.127
"13183",6,6,2019,11.089
"13184",7,6,2019,11.027
"13185",8,6,2019,10.979
"13186",9,6,2019,10.962
"13187",10,6,2019,10.871
"13188",11,6,2019,10.829
"13189",12,6,2019,10.788
"13190",13,6,2019,10.903
"13191",14,6,2019,10.9
"13192",15,6,2019,10.849
"13193",16,6,2019,10.821
"13194",17,6,2019,10.74
"13195",18,6,2019,10.637
"13196",19,6,2019,10.529
"13197",20,6,2019,10.453
"13198",21,6,2019,10.33
"13199",22,6,2019,10.258
"13200",23,6,2019,10.199
"13201",24,6,2019,10.15
"13202",25,6,2019,10.008
"13203",26,6,2019,9.902
"13204",27,6,2019,9.736
"13205",28,6,2019,9.655
"13206",29,6,2019,9.577
"13207",30,6,2019,9.54
"13208",1,7,2019,9.176
"13209",2,7,2019,9.093
"13210",3,7,2019,9.049
"13211",4,7,2019,8.973
"13212",5,7,2019,8.861
"13213",6,7,2019,8.7
"13214",7,7,2019,8.573
"13215",8,7,2019,8.381
"13216",9,7,2019,8.253
"13217",10,7,2019,8.115
